"HAUS","ANLAGE","ABLEINH","TOUR","ME_MA_ID","CITY1","CITY2","HOUSE_NUM1","POST_CODE1","EQUNR","ENTSCHEIDUNG","REGEL"
"nnNGtRJUTzZVXcybXByxfhRUFtYCUFoUNEZfLsj","pXNjZZXd/Hp/xYNnIcWlmVCILLjxtbcNxWAYhMt","J09D5471","J09D","vwRSTsZHT+yBjaMVj/UDiokLRSSzVzrHYAcqBza","Halver","Oberbrügge","89","58553","SXRsHAIHmdmvaORyBkiuRUZB/lHwFDjg/CRnHCR","KSA","Standard nach Anzahl Stromzähler"
"LjGBRcdHVZCWGLgilZxL+/FydJBlSGORt/smaCz","waQqiwvVlJPZNEUbjOByvBbvBUbXYNnuTNcUQSD","J09D3012","J09D_J","CeQKGmyhFqQYdQjMwZpLauXTAIXYzSgCUZdyjeO","Hagen","Hohenlimburg","28","58119","yUhZozcUPyaTCbaQSTKqCq/HQiQNSPVrnFjuLfl","KSA","Standard nach Anzahl Stromzähler"
"qYEGVvgDAjbuaZOLoZCpAcxmsZ+xLUpQstQYStV","qzYihe+RnhGLLQxekwSBTaVOXfpQyMGAHpmIvVI","J09D4011","J09D_L","pZYjJBdTa/XKTiXeoBnCrUzmvoXheSEprCwJBdh","Lüdenscheid","Hellersen","232","58513","LWHYOMqvFmniQmGeloTtfpXTJAIFWYSsFvHKBCs","KSA","Standard nach Anzahl Stromzähler"
"DqRzX/RmQaVEYujHSerrvyMZyyJgakjrfwYXZNN","MGxMxuuPbVLv+CWReSafJRoXXQkk/WUZyahabuS","J09D1221","J09D_J","eWF+iRJqQWWXDHzGZWkdIoazxUfRpVZJAZUZTWk","Hagen","Nimmer","1","58091","JIiUewVUybtHzvNxSh/tWfXgCcXWffsXoJMIaCd","KSA","Standard nach Anzahl Stromzähler"
"amqXHaRMraIXnBVZQmuZiYrIGSwkmWwYrdsQXKH","pM+XGPCQUQUBWwkAShOvvWmCSzTUOXTEPQsGprP","J09D7022","J09D","UTQtgalCeRzlTYTRtjZTUrPqAXVA/pXYfceWYQC","Herdecke","Ende","133","58313","mqiwSBLAyULmNwMYbiZkXiwmkOdIHz/vkQxgytP","KSA","Standard nach Anzahl Stromzähler"
"OQQFYzJsvvCHCVYnEnTumOBmWugYsZieKQZcLUA","hTtFXCvQUySIzNeyYUEkUFWIDdldFXwqwgplHYV","J09D6243","J09D","RlOyRrtgYIOSTMsJpVRSEAtqQx+zQlHMMzNVnYk","Plettenberg","Holthausen","37","58840","nfaPhOAlA+cY+VJPUe//mXKmkXNioSeVFXXfcwU","EVU","Standard nach Anzahl Stromzähler"
"uhhXV/ATZKxcPbzZmeb/wkuSNzaBgXEWtfZsDRY","QYAQmZKxkCSW/VESkwWXuRHDeWTVUKxSTTWNeCL","J09D6246","J09D","VYSYdkQfxTmbkLxh/OoiWzkNpuyWhTcLaDXVCPF","Plettenberg","Holthausen","1","58840","NQtWRCkIComwFQHWHO+kcAiQyZELQVhrNsYIYXo","KSA","Standard nach Anzahl Stromzähler"
"mWVCnrXcvRyqNoDZfDQPD/LABSUXJMoDZDC/QvC","/RchGNivBbeppPkyOsKLHY+ZQaXGXPYWENMeRQy","J09D3013","J09D_J","'++QjV+nkiXZfRQtpdXftRSWfeCFszGUhUwYw/tJ","Hagen","Hohenlimburg","4","58119","TnYKgQxDAXaZhabXl+ZI/eGvfXUBoLEojkTYKYc","EVU","Standard nach Anzahl Stromzähler"
"FUQqLeRd+xuFBRsM/bOuUwwcusbqoWSkYWfAePy","PqMlZWmSZWSPWbkCZOOfWaTZwIXFzRCQuR+bIXD","J09D4011","J09D_L","DOfLbjBZwVBEpRSZErN/SLZbYREVMkvUWfTFTTE","Lüdenscheid","Augustenthal","20","58513","AfTXyD+wYpJBVPxrgLhsAeqpXbsVP/OAWcnzMEq","EVU","Standard nach Anzahl Stromzähler"
"ZTbXQMBUEzYtwCoHZoX+TcaExqboVuPkSkSsw++","ISfqlkjhXXjUGZetsmodvUPOUIHCMPamJcMlhUl","J09D7025","J09D","WGVTkf+YcrByyykvQBsFtqtZOq+rYgWXSNkcGtY","Herdecke","Ende","20","58313","zr/oZMXIsnVZloRTFSDScQtNwZztqdzNdnCGoZ/","KSA","Standard nach Anzahl Stromzähler"
"X+SUeTXkYcFDQFTKUQwbhWGUQXHooC+ZMCWLKId","XUcYEGSQRZYWYpCMaOZAfIMqxnrSYvWPboQmXWR","J09D7025","J09D","cHvgUKSDsymvRXViNZThvYZHPDARSCGWiYZRTXy","Herdecke","Ende","95","58313","XUzCxcJpnLfWJYvIXULKmOvxLDlEIcCtkwPcQwf","KSA","Standard nach Anzahl Stromzähler"
"uZjpqgmYXtLSCsrPlpxCWORdG/NYMYCBiBJDOLW","ZhfiMpEMXACWCdUWJJlqYPRmSxVZjSZkXBgmcji","J09D5471","J09D","NHmpiZIFTYEJPzShHSBAjsdXcwlOQuQewZMbRMF","Halver","Oberbrügge","29","58553","T/c+FRUDNpmDUbNRURiTwDXnRVSbvAeqRRVSeFV","EVU","Standard nach Anzahl Stromzähler"
"CRQDSTGwSrctLoTz+pBNJrJyNLMXYlbtqoCGRQR","QTfUolnlSGVnMNFAKnsdGdHVsQZuvSkZYBrQRZ+","J09D4011","J09D_L","ZbfRZFLfulISWAFWROkWEiXXEomTlKbXQzmQNQ/","Lüdenscheid","Augustenthal","84","58513","ms/iKfYVhVEwZeAcwZ+EumibA/Lh+bcuYFWZDNc","KSA","Standard nach Anzahl Stromzähler"
"BJaMXaAjVYLIpnJ/OcTIHuZAqqxxETviZMbrDRN","WbWAFfUZUIKiB+pVjk/xDgXNbiOWSUcxqSkMSoq","J09D5473","J09D","b+jIUy+oxSJUkO/sG+ljIUFVQibZHwJBsMUFYyY","Halver","Oberbrügge","30","58553","hhWZ/wLjSmUtUpf/iKuckRS+QLbYgVZ+khTfUle","EVU","Standard nach Anzahl Stromzähler"
"qeKRKvWlLWlPCQQeimgUOIJdjwKzqzACRNAtGUo","uKwmlzno/cQTj/zSKQLJsRcxYvUgG+EkJsRVhvB","J09D3011","J09D_J","p+SThTPCVTZuIY/YTZFTrsPedcd/ijaMTRWTrKw","Hagen","Hohenlimburg","42","58119","dtATzTOKXZAHQCXUaCXDdUWLYnSdiMCSKJDChNS","EVU","Standard nach Anzahl Stromzähler"
"eotgLNWVZeCSRvYa+TU+aQZoI/pwYBDlVssSYW/","SBWxrfraoZFG+/PDhIFQwYHbO/WSVjItEMKbxNK","J09D4011","J09D_L","KmeYSX/nvblYVQNaMbRAvFXjjVZtMtEMXeRXAyw","Lüdenscheid","Brügge","2","58515","CFWOcwUWDVHgFqVVZeeaxWQnkTbRPTx+FPVBhFc","EVU","Standard nach Anzahl Stromzähler"
"QNeN+IDKiLqUYccIBvTYSo/LwgRXeWkuuaZ/ZJk","BS+lWYIJaYIVMQ/aNZRWDIVgMJTrPVIvDJFpXVl","J09D5471","J09D","gMDEXZMmRhqTCY+HCKDURtoluZYhKdtVkqZgeUS","Halver","Oberbrügge","24","58553","cWiYRUkbXvslhUpMVzixEwYvaZiMdtsnibYVKQz","EVU","Standard nach Anzahl Stromzähler"
"QbXxpTunuNifXVzXqHy+fbtXQC+MjUVZRLEdRDx","uprxndnFhaGzUWqaYOFJnWdVyNLjLRPIDtHVTjO","J09D7025","J09D","LzAMrCaAvFZlJTVhmeU/TZwSUsAhgYCUCfPSxqa","Herdecke","Ende","99","58313","IwrLMSpZQ/wIvEWSYTxHE+INmbKtVueRPeSZWyX","KSA","Standard nach Anzahl Stromzähler"
"PPveiEHpsGaaQwaVybmlat/qpMBkTk/RlRmsgbf","vZcHX+rTHWnnFPWbvtCzsquAFY/maqKytsSbEJE","J09D7023","J09D","HsycPiqplTCplTaCVYNSSVmyqyZWqXSbZUZRLTb","Herdecke","Ende","5","58313","UhYwYRcxSXiNOX/DZZWNasgpwTYRFYforUpXVeU","EVU","Standard nach Anzahl Stromzähler"
"qYHgjYmVwG+iYTpXDBeTTZJrVXWJJvhUZZmXWcZ","TviRo+gSWeztAopLkLqtmnqgSTa/MXQgrnVYjTI","J09D4011","J09D_L","VpsDzhaaJVeTnLRElUpRbepSqYVGhu+dpIQQUGg","Lüdenscheid","Brügge","2","58515","HdJOopXCuWHHImTkCHsqhWpQffRTIBsxWRKlQIQ","EVU","Standard nach Anzahl Stromzähler"
"XXv+OWjyBDcmEiURQaJNYwpvlnZWygTqXomRknc","IRNTOftKIrI+PXobNjwVYjXiVduZsIZxWAWJB/j","J09D6242","J09D","yQAJDBZGrOlNxCruKzOjVfUdgWwtRZbrPXQtQGt","Plettenberg","Holthausen","41","58840","oVniATYZuDwydOGnMVhVyqesZWWBFoDVpllazyZ","EVU","Standard nach Anzahl Stromzähler"
"dAW/DvpOgPZUHoPSPckCoGogpvVHlMKFUCvmRni","mNQYZVRKzNLKuUHjVaGSfYVBbRXSmD+UrHEydde","J09D3011","J09D_J","ZbgQKkJZZppoVHYkiREDwWeHnhzNrJtUQhgLLWY","Hagen","Hohenlimburg","26","58119","JKdYXIHSVdYYqMWXvkLjPUlXmAmAaUjkexkPxwY","KSA","Standard nach Anzahl Stromzähler"
"pVwMWEQbpFJRzGQMvTJsTeqPDAcqTVneCx/apjS","RnbTAyKuRZLLWXRL+hQowSsOHpNRYWDUpSmSJbF","J09D1221","J09D_J","kuqOoFpdfAEgSiJhEckYISOtrTGUuB/YjmthtoX","Hagen","Hohenlimburg","10","58119","bQwYZit+gYASekSVwNUIpRnbVTsOiQVhlkFZnWx","EVU","Standard nach Anzahl Stromzähler"
"zOmhbyWvtbLWUlUK/RClCWZLiUydLcJSGyedMYC","CTpzRGPQCVpMp/JSmYWBWDaUksGaYqzskHRcfRj","J09D3011","J09D_J","dtPrOWKjgNeL/NmVqOwUYhVh/PUTIXmipVTdqxc","Hagen","Hohenlimburg","25","58119","LSJkRrpegRtp+ZKhXWpronxjgdZyZQqDAZmPXYQ","EVU","Standard nach Anzahl Stromzähler"
"UQWYCUCxjpKCTZBnZRBVXeonYQzRatDCFrSYxCo","lNeQKRJtYis+mxdnTymSSIEawBHTaYMUZhRljXy","J09D4011","J09D_L","rRpvpEccOZIfkwsEKtSRmpPlYEgQPQZfXvpHtTP","Lüdenscheid","Augustenthal","5","58513","regkVRrATBtkfbltggqDhFzfKXfQduWkGTVAKUV","EVU","Standard nach Anzahl Stromzähler"
"PRawPQqRJjhatEGyTvPb/LdcftqNrpfiUbfTZWp","SomYRW+TziOfrPZvfsAiNsRoUBaynlVXEYBXWbx","J09D5475","J09D","/ImwfhKVYvSOBfYFVPuKyEXBTCC/zZALSDMUvEg","Halver","Oberbrügge","45","58553","dlSeuBf/cLOPJkLKVfTGNxpoooeoHVkMaSTIzXi","EVU","Standard nach Anzahl Stromzähler"
"DSkWvtQMeX/WM+DTUkyKTGuDVWiyojPGCO+PQTb","npaWWcnXsqWepBeAQamTW+EpRLgXhVXDpTqhYvp","J09D6245","J09D","ARITaFkMzYkDasrYFoLcYrnMQXacVMxoXTrSmQK","Plettenberg","Holthausen","9","58840","Xclf/ZQmcU/XbVnOUZlAYZmyPzMqqVYOMgNXu/j","KSA","Standard nach Anzahl Stromzähler"
"pBB/qAfw+WWoR/jeIhosh/noWHwzpQQpjHZsIFn","veMroTdLhXVVToIIlrXixqnR/QNbuZbjZKRiZkq","J09D5475","J09D","eWIxwReyU+JnpBXiQSUcQURYBUWXrLZGOeUIVGV","Halver","Oberbrügge","26","58553","ARKjvHLGY+cFBiVKJmQmqXYREWgrRlQYgdIWYzW","KSA","Standard nach Anzahl Stromzähler"
"RINqZCjbEldRaXizUfouOFgQHQtjqgXJNFjvUGu","owqSrkYZAMHelwfhTyAa/nQVMqJqVjkWaOsMwnC","J09D6244","J09D","npCsgdcMuGouUSGSkVdocSaQYbPMWNQqEPOTpFU","Plettenberg","Holthausen","4","58840","RCfMoNepQTxPwOcFrdlaULqNbeaSXlTVfVOFmIq","EVU","Standard nach Anzahl Stromzähler"
"xhWRBpALZqELw/oDXffPMQguHfYStLTTKWsN/wx","XDjmPVCvFiVmZHPLokxUVTAEWWkWjqvVFUscoVE","J09D5473","J09D","npETAf+cEpSQJdbroghTbOfNQag/MYRKDJVSOLq","Halver","Oberbrügge","12","58553","HAJdifQX+XUUTbClpvQUaTrHNqUXKDLijb/NUKr","EVU","Standard nach Anzahl Stromzähler"
"KshWwYVWSWVNoNbZZpKI+wbXWVoWmXllIUXecrZ","iZIKvMWxSBRujeawjiOfSyrtisSQystsqYsocdw","J09D3301","J09D_J","QbQSTpKEJMYAiTIPXam/zqGaYdHOcC++oAwUBPy","Hagen","Garenfeld","7","58099","WZUF+hyxRLLOPJOyPALQXqnieTslhGZ+zfzPnzi","EVU","Standard nach Anzahl Stromzähler"
"hbDjUHARSXSoMXDHNI/ZBXvoWQNQlQTuxssUhho","SaQgpgQStpoQTPFerRXamQgRVlpWbZLiqRRhwtK","J09D3013","J09D_J","cHzSPumzIteRQpwLaMxRHZRjPI/xQyvjxVoRYaj","Hagen","Hohenlimburg","5","58119","odVMWUqSWHE+WEPFJZKmVYSUqrzq/UXzkrDGkWg","KSA","Standard nach Anzahl Stromzähler"
"hgdNmtRvTB/upQYZYEj+WUmmSMOOaADYszFDuWr","PPhWAOBTYKbWPTWIgYHtTHRZywgAWq/DYRHGZhj","J09D3301","J09D_J","BWn+BIIVErdJmt/BuRYagoEbiLJhCfZyxbbeMCD","Hagen","Garenfeld","51","58099","bWKrWUKFmWUfeBmKINZrNfrbCRExubqXFiOJCpv","EVU","Standard nach Anzahl Stromzähler"
"IWQNWkm/QlNqLdEonScMkDg+TUoVcrlTHIlORI+","UWWaWGzrVrfQS/etIEWLuUSXHcPTZMQee+dhCpQ","J09D5474","J09D","vSeRNpHMIgHWaoKnQXKcYbFcPXtysVLXWRZyvZi","Halver","Oberbrügge","46","58553","iYdYFgyqce/VpRlNLjnRqkXfAIVAibIesDaUjVK","EVU","Standard nach Anzahl Stromzähler"
"rXWOFYNDz/aUWR+NUUyElYTbOzSOT/ghEpYKIeg","VZppQBqdb+X/SYWBXdmhodXzOTExYYTUExhQEps","J09D3011","J09D_J","SwKFYdFLcQDXvchlTvjYIvdjBaR/ipZVquXuyEn","Hagen","Hohenlimburg","17","58119","flqLMLEYbZRmvfRwSGqDPqpuGkIBwTESPukySXK","EVU","Standard nach Anzahl Stromzähler"
"SUNXqJuSSTXZLq/rzCU+VLTWWhldmnUeZTIWKEJ","isiHemXQOmnSMkGtjXxVVLJExkOFxADeKtagyeg","J09D3301","J09D_J","DqCAVCfWzURySuWQUZipq+wRAQvvaULUS+MFgkm","Hagen","Garenfeld","4","58099","dLGV+WNXRPzOaRofiYvAfsHqFeVdyzVXaCxlYHK","KSA","Standard nach Anzahl Stromzähler"
"JbSKuAwajGTXZgmnntIAafCHNTZXVay/WnTJVeZ","eszmGregQCScsXWbcyued+CTgPSbwGgxIoUSnZK","J09D3013","J09D_J","LTTtdvUKrxrMhgREXZDZqTGdZPUYPQReuprlfUo","Hagen","Hohenlimburg","24","58119","WQCUwTQXlYMkZLIZr+bY/ecipjGNnekbmxcLlYC","EVU","Standard nach Anzahl Stromzähler"
"ETTyknZkAQRbn+STtADGOQSsZYtXXdeLNkInlxG","olxIfnyGhoTtzQpFhEkfZhClVdWXRADfdBIGxNh","J09D5471","J09D","'++S+MSAhQtaLytiVQUPQVSZUSdaWmQXuvjtQjQu","Halver","Oberbrügge","27","58553","JjTytiqBSofYGtPFbXZT+/xQuLQrHQyLUN/tphC","EVU","Standard nach Anzahl Stromzähler"
"NkoUvgSgAOQCcpZRvrRNnTTHExkJTZWUTjUwbkG","WZjTKyppVJlheIVmH+xXRHXqXQACqgXUYCcCOUc","J09D6244","J09D","FZRCICywRRAQOFZchJML/OqEgHcSKwGZrNN/ZUD","Plettenberg","Holthausen","18","58840","yWlpLvYhTUK/UUmDOVZvzXYVbFI+J/SP/C/WVxC","KSA","Standard nach Anzahl Stromzähler"
"emAb/VJWkGJEVhcXOPQEtcBbXFlfVqiyqnLnXUW","ByeYNoprRXJdQllz/sDBsJoZTwlJhhOqLXMGYFt","J09D5473","J09D","goAmUWsQKWAIkSengWeWIWPKLTbjaWoLZe+aAXE","Halver","Oberbrügge","35","58553","LQOHumnTxyV+XQVqNWQVVfPTJiYwpQMLScRdqQQ","KSA","Standard nach Anzahl Stromzähler"
"SJShB++pgYyFR/EkMDcqJ/YQOmPWaoLkeLXhMwD","'+ubTCbltEZsAUnw/ynjTVOwOIKQBr+dYjY/NWWW","J09D4011","J09D_L","Q/YXbMTZRGayVZCfAyGRdLBQSqpSCQCQIXiXJYz","Lüdenscheid","Brügge","5","58515","UbZTDepxkXgmUXYFIvAQZXYtMauCUKPOhjS/NUj","KSA","Standard nach Anzahl Stromzähler"
"mWVCnrXcvRyqNoDZfDQPD/LABSUXJMoDZDC/QvC","awwaAQTYYfMkZNE+/v+pWFSBHOOaTiQKzYVc/oD","J09D3013","J09D_J","'+ZnGTJyzMMponoXUPscTGEhTtkXLIx/ApPUCCoH","Hagen","Hohenlimburg","4","58119","YjwCfxTivWUwhtYPSaGlrUe+FVeyfYqxGejdSiq","EVU","Standard nach Anzahl Stromzähler"
"ZpMRRcQqcTvutpetjkQFVbDEcBlLbcLiQmgcVcp","SnQIIJOPqEEWaCdyCjrkmhECORbuYrWjmRCrNbl","J09D4011","J09D_L","QbRTlZdTTcQzYNbWTbKzegBaUipYbRQHSTOKuTT","Lüdenscheid","","22","58509","QNcqkpAxolmBzhzcxQqYRnnyNySZWOUtvjZeCVy","EVU","Standard nach Anzahl Stromzähler"
"PqeiHVVnkfPFxQVdSIVxUbE/vLZMTGqfWBrAVTD","xJmGNYWYoSbtQllNbcvPsHcZhUz+QQBgpldQmdp","J09D6243","J09D","vwXRgUiTYtIzDLRuk/VWQSlJKTOWcWvEYDSUT/R","Plettenberg","Holthausen","1","58840","TvmwwDxWW+imzmnhgXbHYi/zcQKdamvNcVqK+pg","EVU","Standard nach Anzahl Stromzähler"
"qwoecWpPdxWxhvwXNmfCMnUsBeBvUaLgpXmaU+x","QPPWQzmedefXSzTCFvEGbZPFTKAUamksWgQUyTK","J09D6245","J09D","mCXWSqUkCXo+RIWSDybFWQURkWMBNybQZqgWHiq","Plettenberg","Holthausen","2","58840","etzMYIgOIyGUmgDKSVZYrVvsDypvlQmlYMKVPye","KSA","Standard nach Anzahl Stromzähler"
"dWbdliokWGvdIeuatWBMFdCOZqzrmwqlYpAbggJ","CAQfHYdPSZUsIci/hQWNkHSfLOVeWsWYr+TiYwR","J09D6243","J09D","'+ZoTZfRwSuobCqqeQCuo/pBRqdMptnpWRbqeqOM","Plettenberg","Holthausen","30","58840","YhcEBHHQQYawa+NG+Eo+gmhaONupyqBTQIfqXBL","EVU","Standard nach Anzahl Stromzähler"
"OkiWe/NoZuWRQndBZQRaohyWadDtxcz/vCYsPPo","QvRkfXvUHhxWWUXjbwJhrpAwFXvETvtQbaYQHFR","J09D3301","J09D_J","UTSwOtKb+aDBfbxCGprXDNVWojlnBqKxCRArmEK","Hagen","Garenfeld","9","58099","Pszaj/WSYtuiSo+SuOdYZZ+pKZDzSTFqUmkSQCZ","KSA","Standard nach Anzahl Stromzähler"
"PRawPQqRJjhatEGyTvPb/LdcftqNrpfiUbfTZWp","ttg/PpSHIlpZXI+LIdcFQVTArVXZHHgXSNZaoUV","J09D5475","J09D","ysmXUWDCtbgjovgQAcuKVRGtSdYywkizTRjFJcu","Halver","Oberbrügge","45","58553","NaQXUZeGjgSFcMepVAVOWzXojDkxSCCelVpilEX","EVU","Standard nach Anzahl Stromzähler"
"UsGeVxRjsRHuiQLRniR/LgvuVOPeRBxBUiuQWxx","bxLYdHmkQQtorXY+ONVCZAQgAtSKgUNocSKLWUR","J09D3012","J09D_J","CDKJukFriQdLErsBBmIKjLRRRTXzkiZaWWOpaRW","Hagen","Hohenlimburg","11","58119","VmAQMGXRziYTnCgUfYxWUeVYjYpTUWpcaggieCD","EVU","Standard nach Anzahl Stromzähler"
"qFYBxMWEVRSEYixYgQerf/TmKZsuHgXWHLvTKLo","kuaOEvGVQZZvBxDRCAMDVWiQjSqZPYifQUVXXzU","J09D3301","J09D_J","qlEjccAvS+rDOZHkWXnVGFrSAXKIbyGMScAWYTl","Hagen","Garenfeld","10","58099","TJgEOnZxkZYThZmJzRfIPwZNWmftNQGbgTXlAki","KSA","Standard nach Anzahl Stromzähler"
"lvRWXgk+jVdTObRsUYcFxNtYVJWpdXnZabNcafm","YXSVCCRRtCYWlNjaupSaEAcUSlFRaARlwIlioFx","J09D3301","J09D_J","fdRaWQVwTomzaNUXaztnnkgbLUPxaZqWYrYzvbL","Hagen","Garenfeld","9","58099","WyfvjVCYuwJFCW+GRsQRCqOTgUhdPYwGEqFlWpY","EVU","Standard nach Anzahl Stromzähler"
"CXzPwQGolpCkYmbDcpqjTYOgjfrulZoPALXYOuB","DFKZNXddUakXjRiVZhVRZOSk+RHSDLSuoUnYtna","J09D7023","J09D","WhtZCSbEkTNNS+oFvQATHVdgqQSdaLBcYnRdqxu","Herdecke","Ende","81","58313","ShXVLrXYTGUbzISZTtqXykXxEhbNlehCRwROoOM","KSA","Standard nach Anzahl Stromzähler"
"yjHkddTYdZYXYVZhHdoCZufiFoXKNkqZSNv/mjk","LMT+TXJSzjxuDUAvFjMTiklQMOUlHXTDHwOZXXH","J09D3301","J09D_J","RlUfQWNURYWWBHCVgqNtdnfguWa+EZHPVSkGGia","Hagen","Garenfeld","1","58099","UKCUGiadtrFOfkLCTBUnvLwhSlyXNTzmfIWxHgU","EVU","Standard nach Anzahl Stromzähler"
"uiFYWSegLYmTzmvXUZfAyQqYYxrZQVWluDaELEx","tPDVSRrSRyMJCLTxDpwPzvOWXgfnjstpboHGGIH","J09D3301","J09D_J","YkHegjPdJNisPPWxRgXODYPHVLDEUPRQV/zWNqf","Hagen","Garenfeld","23","58099","qYsyZSUZFUYkvzTWMQpYqawMiepsvALuCMWYvPf","KSA","Standard nach Anzahl Stromzähler"
"TQXNaKGliUBFJZyDCTnSYNVpZdsZIsjZQWOreaW","GIcXrgzSD/OQWzCxScVWgMCSNgxaMxoTkZIQaKl","J09D5475","J09D","BWtcFZsHWDHmbcVbGUG+wsgSSZVvkQZXawXsWfF","Halver","Oberbrügge","20","58553","NkEAYLTePSlSWoxfDkRFy+dnPZZJWSRnHzpMeVj","EVU","Standard nach Anzahl Stromzähler"
"eSYYcN/IOdISHa/FJFsZHMHwbSrDOEJvKOwzJuf","dZLuOTRtieoaoWCFfhmJbKQYDMORgGWcWVXY/p+","J09D3301","J09D_J","ystU/NShW+PyyhJKnZl+VXYzAGQVRJqMZZlNXmZ","Hagen","Garenfeld","5","58099","UcdAKmpTGpTlXysuTAhwPRtUUMyYpYykIFpkEZb","KSA","Standard nach Anzahl Stromzähler"
"bfZxoTpRSwAYmpIfDKelebTMujlgDWcIuBZpRmE","xSFNxHGIYWHmixUaGXabVCbBhUZXoglZHUhEVxX","J09D4011","J09D_L","oURrRSlSvDCpoOtJxxxOELRFLjnQVHpIaZLPoqA","Lüdenscheid","Brügge","242","58515","ZEIZZHzXZNRiePSfZSiYKIeEonKdzzYhHMFCqRl","EVU","Standard nach Anzahl Stromzähler"
"bVpDibqKvVsMjYPSIxnXuALhmSkj/MvcXBljWLG","efRizseembqjnBaQkRTRLwfcGznRFmcoUvIUZUe","J09D3012","J09D_J","KmyTkEBTbYyyTrDWtWWTxZZSbalwnhTyOGqcYjP","Hagen","Hohenlimburg","49","58119","tYGtqpBHdaEzSb/YByOVBFlduuWfWb+LWBclAIX","EVU","Standard nach Anzahl Stromzähler"
"mpYujEVYVsYBsZAnooUIxTvBfXJDCQkSBsvukRw","ZTJiXdOzRfQNxaSUbPhUjQo+JdULlNuqdXCuNbQ","J09D3012","J09D_J","vSkJixlZvMprjqIlVsJR+YWGYCMTSBUCAtJtcjV","Hagen","Hohenlimburg","14","58119","WUZVzhhZPUYQTTzRaTbjhEXZYZPxrkfcAXggxVU","EVU","Standard nach Anzahl Stromzähler"
"nMvmW+XQUQOYMPtFNMDcUWjYLQcRFqNYpUgHLZR","KeR/tArYEWXDVwEXQTiQQThADXNGvBUzXEOkNWf","J09D3301","J09D_J","uLHXSXdSlrGvlKSaRS//IZY/lrQORByQ+pZgnou","Hagen","Garenfeld","4","58099","WywjRi/RRFKsARrOXXmYQWnbNztvCiqYWAVzMUR","EVU","Standard nach Anzahl Stromzähler"
"Bt+YzRxahYr/nTYXWaWVXLgLWxUoQIFWUdqjxWQ","GZcCrOQTmXPEGVn/vbeTUTvaBtUZtkoBreVTOWz","J09D3011","J09D_J","WhwhLxmaCZoUnSVXmZUdkTEtPZkoIznWEnVqZVv","Hagen","Hohenlimburg","109","58119","XQi/vkbYZXEnLjIxYZcYZFThSXzpSeUqXZwpoua","EVU","Standard nach Anzahl Stromzähler"
"SPvoiyjPRWDWnQVoO+MQltXOXSbQeVJmrjMNsVi","XERGrMEguWIvvIPcYAYUqUKYlsZQlujkaAuuwkS","J09D3012","J09D_J","goLEFszzVdspxPndvUtEAYlpQvlVXf/tfnNTwWd","Hagen","Hohenlimburg","3","58119","ScsC+HZnhUxlXRXNKULWZjiYZdsoOuCaTihPfXU","KSA","Standard nach Anzahl Stromzähler"
"lsrUt+akRVRGfYpYNXSySWtTKZwctTxPUEKPlsW","WbUfVPZCTHmobkRtpQVTTeaCqUPqcFmBGUSoWMs","J09D3301","J09D_J","UTTXRCHqXqEORYQuiKlnNOVTetlpoznvjiCXhOr","Hagen","Garenfeld","10","58099","JlIJQGUKBqSlZFUsVTYKMmWObSZCc/XJeXsGBqM","EVU","Standard nach Anzahl Stromzähler"
"YRYMgBZbCbXXTyrtK+LRmxSVUltfUezoWvbpTLI","GwbLokhSl+dgyjbnzcqlDtWWJvOnQTOwSfXKYvz","J09D3301","J09D_J","bZyQWlYRWDwwZqnKQrSDgsJpRUERTBqZ+iZyYi+","Hagen","Garenfeld","3","58099","VysGxxQJUVFNCgrQBvvj+ZMGRxUUvQGBYZrNcVY","EVU","Standard nach Anzahl Stromzähler"
"ImSRMYKcXWTKaXRVuTqJ/W+ZVUqVWoCkQYyfADa","VAJclNQEPmQUIJSucCXdFFT/hUtSqEcgYCvrmDt","J09D6242","J09D","VqBTmRHrQ/ERbjTTFWPPPYidqSzVdXUcCdnouXf","Plettenberg","Holthausen","67","58840","vAZTRrEqAySUOZQCjidrwCIulnKtYZhzCEDkOTu","EVU","Standard nach Anzahl Stromzähler"
"SvTQQfeXHxUJyQKgdnjSkDZFCTQmZuGyhP+WZpT","SLGmVQXIxdvTxFphcMW+xBSjGZxQXZxXhUrLJI+","J09D3012","J09D_J","XsU+tozGLEsBURWVvXFbZSfYRRLlAvgRZRWlOEF","Hagen","Hohenlimburg","22","58119","FWsMXwArAREvdGWeMppVXKCXnZDklekZXvjZWwE","KSA","Standard nach Anzahl Stromzähler"
"tIQvXegcLFCQegl+NESOUMhXvmtXdtWfOQAu+XX","mGWQctcXngEVRJmdUOj+mbQRzeIRJcFRYabamMG","J09D6244","J09D","XQhQE/IVVXlwqVWFzvVSTEqhPuoTuTcJXZHQPEO","Plettenberg","Holthausen","1","58840","cpmXRZTx/nBSPmqCnPmlsXnBcXnZSeIVJXRrhqz","EVU","Standard nach Anzahl Stromzähler"
"CgJYTQYgtYKezGbLtJpTRBkzquVoNRznYxMtErO","ZUwNVheUeDWVcJGwibOuTFRZdiMetvbTRukiVBC","J09D4011","J09D_L","yQIKnamqASrWKjWJMSnhSgLXOaxKkRZVTrRuIc+","Lüdenscheid","","21","58509","EphZszgZwP+egcYTGfVsZjuudSwFTsMlUvjiPhF","KSA","Standard nach Anzahl Stromzähler"
